lhs	op	rhs	label	est	se	z	pvalue	ci.lower	ci.upper	std.lv	std.all	std.nox
Belong	=~	sbvalued		1	0	NA	NA	1	1	0.674362583360384	0.866163869445782	0.866163869445782
Belong	=~	sbmyself		0.98959786907028	0.0143389637610406	69.0146014427518	0	0.961494016523015	1.01770172161754	0.667347775474164	0.84168975258366	0.84168975258366
Belong	=~	sbcommunity		1.00801575000946	0.0137530498477518	73.2939792386662	0	0.981060267630287	1.03497123238864	0.679768105244337	0.890558695179083	0.890558695179083
Gains	=~	pganalyze		1	0	NA	NA	1	1	0.514834980293853	0.715117731508128	0.715117731508128
Gains	=~	pgthink		1.02746893470277	0.0205219723434079	50.0667731887291	0	0.987246608017967	1.06769126138758	0.528976948750248	0.788774520421116	0.788774520421116
Gains	=~	pgwork		1.03110303878524	0.0210511009248582	48.9809555550448	0	0.989843639137601	1.07236243843288	0.530847912653931	0.748703046747293	0.748703046747293
Gains	=~	pgvalues		1.0020881187078	0.0220773166277493	45.3899418848875	0	0.958817373242123	1.04535886417347	0.515910016847633	0.703613557871012	0.703613557871012
Gains	=~	pgprobsolve		1.00156175386071	0.0205599593275996	48.7141894544615	0	0.961264974055004	1.04185853366641	0.515639025811954	0.76019270337275	0.76019270337275
SupportEnv	=~	SEacademic		1	0	NA	NA	1	1	0.611264604548345	0.831357513832541	0.831357513832541
SupportEnv	=~	SEwellness		0.994539883327405	0.0152270488489574	65.314027241431	0	0.964695415992617	1.02438435066219	0.607927028489684	0.81170188317467	0.81170188317467
SupportEnv	=~	SEnonacad		1.00592680534817	0.0158841771767614	63.3288582816769	0	0.974794390157662	1.03705922053867	0.614887450875728	0.774972245628124	0.774972245628124
SupportEnv	=~	SEactivities		0.980626883516131	0.0167889474074407	58.4090747155195	0	0.94772115125921	1.01353261577305	0.599422504161964	0.737293880966424	0.737293880966424
SupportEnv	=~	SEdiverse		1.00603679412172	0.0157799974046301	63.7539264630378	0	0.975108567532505	1.03696502071093	0.614954683119895	0.78949706371442	0.78949706371442
Satisf	=~	sameinst		1	0	NA	NA	1	1	0.603519236886138	0.895041032825061	0.895041032825061
Satisf	=~	evalexp		0.969828779174417	0.0345380515670386	28.080008430469	0	0.902135442006834	1.037522116342	0.585310324717559	0.855535580242173	0.855535580242173
DevAdj	=~	Belong		1	0	NA	NA	1	1	0.45303110967005	0.45303110967005	0.45303110967005
DevAdj	=~	Gains		0.552390795764705	0.0505227139856102	10.9335139027178	0	0.453368095951691	0.651413495577719	0.327793153248444	0.327793153248444	0.327793153248444
DevAdj	=~	SupportEnv		1.06680030485319	0.0795382481094849	13.4124189331494	0	0.910908203165189	1.22269240654119	0.533181870989066	0.533181870989066	0.533181870989066
DevAdj	=~	Satisf		1.00916826808771	0.0737449037290314	13.6845831651744	0	0.864630912735434	1.15370562343998	0.51085066191569	0.51085066191569	0.51085066191569
EmoDiss	=~	MHWdacad		1	0	NA	NA	1	1	0.996463232347185	0.902925756765624	0.902925756765624
EmoDiss	=~	MHWdlonely		1.01334639277495	0.00951364360255325	106.515067739451	0	0.994699993952197	1.03199279159771	1.00976242203189	0.923565639080058	0.923565639080058
EmoDiss	=~	MHWdmental		1.01136237504176	0.00937925374267129	107.8297274804	0	0.992979375504267	1.02974537457926	1.00778542130844	0.942005960807824	0.942005960807824
EmoDiss	=~	MHWdexhaust		1.00100461880913	0.00930598897655375	107.565635563415	0	0.982765215574561	1.01924402204371	0.99746429805301	0.928058931386689	0.928058931386689
EmoDiss	=~	MHWdsleep		1.00923975829888	0.00987330006539204	102.219091044997	0	0.989888445762158	1.02859107083561	1.0056703117678	0.919780020947285	0.919780020947285
EmoDiss	=~	MHWdfinancial		0.991237011234099	0.0110206534536694	89.9435786998693	0	0.96963692737881	1.01283709508939	0.987731236236493	0.858281707171598	0.858281707171598
QualEngag	=~	QIadmin		1	0	NA	NA	1	1	0.989538463366295	0.887239074515852	0.887239074515852
QualEngag	=~	QIstudent		1.02150774898999	0.0106878432316747	95.5766029541512	0	1.00055996118349	1.04245553679648	1.01082120825231	0.906201142887447	0.906201142887447
QualEngag	=~	QIadvisor		1.0188329896561	0.00987400801324817	103.183326192272	0	0.999480289567069	1.03818568974512	1.00817443101118	0.928189660151491	0.928189660151491
QualEngag	=~	QIfaculty		1.01943283819925	0.00996655600587133	102.285366941068	0	0.999898747377843	1.03896692902066	1.00876800421683	0.93057624005448	0.93057624005448
QualEngag	=~	QIstaff		1.0205998968439	0.0103641853296622	98.4737212217678	0	1.00028646686866	1.04091332681913	1.00992285363471	0.918624256065562	0.918624256065562
DevAdj	~	x_FASt	c_total	0.0210682408252234	0.0127948659816791	1.64661676452032	0.0996368423956273	-0.00400923568588423	0.0461457173363311	0.0689615131611852	0.0344807565805926	0.0689615131611852
sbvalued	~~	sbvalued		0.151394449211361	0.0055228815834247	27.4122207627495	0	0.140569800216969	0.162219098205753	0.151394449211361	0.24976015126671	0.24976015126671
sbmyself	~~	sbmyself		0.183284548502627	0.00595693198917102	30.7682795163376	0	0.171609176345497	0.194959920659757	0.183284548502627	0.291558360395658	0.291558360395658
sbcommunity	~~	sbcommunity		0.120550189681897	0.00511278982780622	23.5781625574119	0	0.110529305758874	0.13057107360492	0.120550189681897	0.206905210440929	0.206905210440929
