lhs	op	rhs	label	est	se	z	pvalue	ci.lower	ci.upper	std.lv	std.all	std.nox
DevAdj	=~	Gains		0.377404022128094	0.0492118015410498	7.66897391092833	1.73194791841524e-14	0.280950663493303	0.473857380762884	0.242198743952504	0.242198743952504	0.242198743952504
DevAdj	=~	SupportEnv		0.899172718459502	0.0841800329255305	10.6815439149917	0	0.734182885708066	1.06416255121094	0.492320971698724	0.492320971698724	0.492320971698724
DevAdj	=~	Satisf		0.840893524534971	0.0744313299724621	11.2975748901179	0	0.695010798467529	0.986776250602414	0.482436264844975	0.482436264844975	0.482436264844975
EmoDiss	=~	MHWdacad		1	0	NA	NA	1	1	1.01929554027972	0.909275607218408	0.909275607218408
EmoDiss	=~	MHWdlonely		1.00359906866786	0.0104982613581785	95.5966930548959	0	0.983022854505543	1.02417528283018	1.02296405492203	0.930837928602894	0.930837928602894
EmoDiss	=~	MHWdmental		0.999250455428506	0.0098271679945564	101.682443607561	0	0.97998956008915	1.01851135076786	1.01853153284075	0.942904176824773	0.942904176824773
EmoDiss	=~	MHWdexhaust		1.00571620419973	0.00989089929572736	101.680966930295	0	0.986330397805396	1.02510201059407	1.02512204172784	0.938092137455215	0.938092137455215
EmoDiss	=~	MHWdsleep		1.00008631974301	0.0106788022553025	93.6515440433801	0	0.979156251924593	1.02101638756143	1.01938352560881	0.920208344314811	0.920208344314811
EmoDiss	=~	MHWdfinancial		0.998371590701468	0.0123068434100515	81.1232870555626	0	0.974250620854393	1.02249256054854	1.01763570994398	0.867147796599692	0.867147796599692
QualEngag	=~	QIadmin		1	0	NA	NA	1	1	0.99265777516346	0.890746020112392	0.890746020112392
QualEngag	=~	QIstudent		0.989109888784994	0.0114840243069745	86.1292054375298	0	0.966601614745741	1.01161816282425	0.981847621593489	0.89771856496961	0.89771856496961
QualEngag	=~	QIadvisor		0.998495014927605	0.0109430623406657	91.2445697414227	0	0.977047006859323	1.01994302299589	0.991163840029841	0.919857674496281	0.919857674496281
QualEngag	=~	QIfaculty		1.00253651291057	0.0106089965583708	94.4987122386744	0	0.981743261744055	1.02332976407709	0.99517566442594	0.93529964880686	0.93529964880686
QualEngag	=~	QIstaff		0.992394532177069	0.0109962288341152	90.2486249738836	0	0.970842319696442	1.0139467446577	0.985108148395271	0.913811270819109	0.913811270819109
DevAdj	~	x_FASt	c_total	-0.0215605156257616	0.0166471378357131	-1.29514850171468	0.195269006080688	-0.0541883062294333	0.0110672749779101	-0.0640542965401965	-0.0320271482700982	-0.0640542965401965
sbvalued	~~	sbvalued		0.146229657458271	0.00576616823032965	25.359936029808	0	0.134928175398026	0.157531139518516	0.146229657458271	0.238538019005172	0.238538019005172
sbmyself	~~	sbmyself		0.183071094438943	0.00610421217686328	29.9909454544905	0	0.1711070584183	0.195035130459586	0.183071094438943	0.290961551360021	0.290961551360021
sbcommunity	~~	sbcommunity		0.128219607028494	0.00547537305064513	23.4175107052088	0	0.117488073047308	0.13895114100968	0.128219607028494	0.211984637486028	0.211984637486028
pganalyze	~~	pganalyze		0.237352751473207	0.00620980019694062	38.2222847669307	0	0.225181766736013	0.2495237362104	0.237352751473207	0.463169769384491	0.463169769384491
pgthink	~~	pgthink		0.165228201926035	0.00514820240311933	32.0943484712105	0	0.155137910630798	0.175318493221271	0.165228201926035	0.368928984381515	0.368928984381515
pgwork	~~	pgwork		0.214875167944462	0.0062587425944531	34.3320027468293	0	0.202608257870827	0.227142078018096	0.214875167944462	0.439974642950751	0.439974642950751
pgvalues	~~	pgvalues		0.265291163736481	0.00726226118697016	36.5301050053753	0	0.251057393363697	0.279524934109266	0.265291163736481	0.493531722890325	0.493531722890325
pgprobsolve	~~	pgprobsolve		0.194312407959984	0.00562135482255976	34.5668284770363	0	0.183294754963446	0.205330060956522	0.194312407959984	0.42076675091631	0.42076675091631
SEacademic	~~	SEacademic		0.169925293992544	0.00505609839239316	33.6079879790699	0	0.160015523241162	0.179835064743925	0.169925293992544	0.310164576959882	0.310164576959882
